query_id,query,top_product_ids_nn,relevant_ids,map@10_nn,top_product_names_nn
160,marble end tables,"[27111, 27122, 27110, 27090, 27140, 27123, 27106, 27152, 29914, 27147]","[15983, 10331, 27122, 3579, 34428, 27104, 27105, 27083, 7643, 22643, 6079, 7765, 11287, 28425, 34422, 6075, 27095, 34415, 32071, 6062, 32070, 27353, 33849, 33850, 27153, 27154, 27111, 38827, 33818, 27082, 4437, 8669, 8066, 10660, 26989, 14305, 11080, 33164, 41490, 41492, 8064, 33764, 25357, 32105, 1244, 27275, 5563, 8188, 41822, 34449, 34450, 38243, 29913, 15136, 15142, 5723, 37498, 11442, 7592, 24271, 26541, 6835, 31933, 21054, 28773, 18407, 6445, 39545, 11847, 11885, 6509, 21063, 21044, 26094, 29391, 4927, 6161, 33883, 9783, 35682, 3206, 27266, 8067, 15134, 37497, 33756, 33153, 33815, 33828, 34627, 22038, 30482, 40429, 32547, 26294, 7953, 4105, 32711, 32712, 33779, 6248, 15928, 9563, 3661, 1080, 38865, 36394, 33871, 31219, 26528, 12143, 30171, 32998, 2491, 32889, 15135, 33771, 13927, 2518, 26547, 20463, 27163, 27123, 33778, 10918, 33832, 27254, 3565, 33873, 33806, 36425, 17686, 35713, 36095, 14771, 6080, 33755, 17208, 31475, 33747, 30530, 34386, 38547, 6489, 33879, 27117, 27834, 27178, 27276, 30243, 33837, 35716, 33877, 27106, 27177, 24092, 27140, 27110, 27065, 27103, 33749, 27124, 24089, 35714, 12926, 15096, 13267, 6568, 14304, 3776, 27072, 34427, 32713, 27187, 33814, 15926, 12928, 27102, 18080, 4514, 33807, 24091, 27101, 34418, 27007, 27004, 38546, 28944, 39031, 26194, 29910, 39032, 34389, 11773, 33780, 27120, 33803, 24216, 24090, 27156, 13518, 33768, 42062, 3580, 18593, 29914, 30529, 10919, 33841, 27144, 35715, 15945, 33848, 30528, 13553, 35817, 27145, 3564, 21772, 12298, 33836, 27164, 15920, 12141, 32458, 31472]",0.6268253968253967,"[""calacatta gold hexagon mounted 1 '' x 1 '' marble mosaic in white"", ""4 '' x 12 '' marble look wall & floor tile"", ""arabescato carrara 2 '' x 4 '' beveled marble brick joint mosaic wall and floor tile"", ""1 '' x 2 '' natural stone mosaic sheet tile"", 'serenity stone pol marble pebble tile', ""4 '' x 12 '' polished marble tile in carrara white"", ""12 '' x 12 '' marble floor & wall tile"", 'palisandro marble mosaic tile in gray', 'penny marble mosaic floor use tile', 'cecily pattern polished marble mosaic tile']"
161,accent chair recliner recliners,"[27897, 20405, 40059, 12242, 40046, 12107, 31476, 24878, 24877, 392]","[2287, 29228, 24174, 42238, 40046, 22545, 9337, 1555, 735, 13906, 27897, 18227, 1526, 1809, 10738, 35369, 22582, 22538, 42660, 23908, 7400, 14636, 18211, 25614, 7785, 22042, 1510, 483, 30609, 12107, 31267, 42344, 12383, 3577, 2989, 20694, 3184, 4761]",0.19,"[""hebron 29 '' wide vegan leathe manual club recliner"", ""dubreuil 28 '' wide manual wing chair recliner"", ""dracoulis 35 '' wide manual standard recliner"", ""harrel 25 '' wide manual rocker standard recliner"", ""cappadona 27 '' wide manual standard recliner"", 'dracut faux leather manual club recliner', ""sanner 55 '' wide power standard recliner"", ""arife 32 '' wide manual standard recliner"", ""hermogenes 32 '' wide velvet manual standard recliner"", ""devaunte 35 '' wide manual standard recliner""]"
162,turquoise chair accent chairs,"[41757, 22530, 1140, 6532, 42697, 42698, 37297, 23907, 16806, 8802]","[34536, 34538, 24153, 14615, 36388, 15257, 1604, 42343, 1512, 40269, 22533, 35808, 12218, 23768, 16794, 22555, 16806, 12666, 20717, 40081, 39225, 17251, 2880]",0.01111111111111111,"[""dehaan 25.2 '' wide tufted polyester armchair"", ""didonato 28.1 '' wide tufted velvet armchair"", ""charnley 47 '' wide chenille armchair"", ""ogan 29 '' wide polyester armchair"", ""donham 25 '' wide armchair"", 'donham armchair', ""finlay 26.5 '' wide wool armchair"", ""faizah 27.6 '' wide tufted polyester armchair"", ""roselia 26 '' wide tufted polyester armchair"", ""coble 29 '' wide velvet armchair""]"
163,dual monitor stand computer mounts,"[42076, 27618, 26319, 26320, 37053, 26651, 37051, 37052, 26657, 31049]","[27618, 27619, 35691, 20718, 26654, 15409, 36816, 20719, 20720, 21487, 16288, 26650, 16656, 37084, 38002, 38000, 37999, 37998, 37052, 38005, 37051, 37851, 37045, 1322, 26657, 28071, 28078, 28079, 28077, 16655, 28073, 26652, 26655, 37391, 37390, 16289, 37198, 37044, 32130, 26653, 37053, 37054, 15413, 15414, 2969, 11460, 32199]",0.2384126984126984,"['bamboo riser storage organizer laptop desktop container monitor stand', 'dual lcd led monitor stand height adjustable universal 2 screen desk mount', ""adrista 41 '' wide power lift assist recliner"", ""adrit 41 '' wide power lift assist standard recliner"", ""vivo aluminum 17 '' to 32 '' dual monitor stand desk mount w/ pneumatic spring arm"", 'woodview triple monitor desk mount with two articulating arms computer monitor height adjustable 3 screen desk mount', 'dual monitor height adjustable universal 2 screen desk mount', 'dual lcd monitor height adjustable universal 2 screen desk mount', 'geiger triple monitor stand universal 3 screen desk mount', ""oyama solid wood tv stand for tvs up to 50 ''""]"
164,modern outdoor furniture outdoor conversation sets,"[15284, 15286, 15289, 15285, 15290, 15287, 15293, 15297, 15288, 15299]","[39972, 34381, 19372, 11103, 20623, 20649, 6493, 12991, 42450, 42454, 33592, 25317, 33137, 42749, 15269, 11251, 15547, 31881, 15609, 15610, 15611, 39557, 14720, 7967, 24350, 7622, 6276, 7607, 41929, 15295, 15298, 7615, 1045, 1200, 15294, 35298, 15290, 15289, 29748, 34507, 15299, 15285, 15301, 15288, 29458, 9863, 15286, 7620, 14638, 14609, 14669, 14686, 15283, 36054, 20596, 11386, 14684, 14685, 15489, 14655, 7965, 30610, 1208, 15293, 25318, 42750, 14648, 22346, 7611, 15300, 15284, 7973, 31665, 32759, 4145, 7966, 39857, 15434, 15292, 14738, 14743, 14677, 1191, 4272, 17377, 29671, 31666, 37711, 15613, 28843, 1210, 14844, 7617, 7613, 40929, 6277, 3695, 15272, 10043, 15291, 14665, 14666, 40665, 15524, 30675, 15287, 1201, 15297, 7608, 8516, 7619, 7621, 35891, 7609, 7614, 14670, 39383, 39382, 18012, 4836, 41315, 28614, 16292, 6159, 31911, 15275, 1613, 15268]",1.0,"['makassar outdoor 7 piece sofa seating group with cushions', 'dupalais outdoor 5 piece sofa seating group with cushions', 'carmorn outdoor 9 piece sofa seating group with cushions', 'chiasson outdoor 7 piece sofa seating group with cushions', 'calsbeck outdoor 7 piece sofa seating group with cushions', 'torreys outdoor 7 piece sofa seating group with cushions', 'handrahan outdoor 7 piece sofa seating group with cushions', 'venedy outdoor 9 piece sofa seating group with cushions', 'colene outdoor 14 piece sofa seating group with cushions', 'cherico outdoor 11 piece sofa seating group with cushions']"
165,kitchen storage shelves shelving racks,"[28931, 28928, 39459, 39451, 32471, 13626, 36467, 36468, 34854, 36465]","[28931, 42261, 13626, 285, 37643, 16013, 17562, 41992, 13256, 39221, 27421, 6087, 31779, 2296, 39222, 22138, 36468, 6665, 39230, 17581, 36465, 36467, 41714, 15580, 11462, 9670, 21832, 20366, 5934, 8510, 8511, 8512, 39229, 27870, 19921, 8513, 19670, 34854, 31845, 32471, 22406, 22407, 27858, 22410, 39451, 39453, 39454, 39455, 39456, 39458, 39459, 30957, 1609, 20043, 28928, 22739, 30897, 3758, 7560, 27850, 35880, 27452, 40670, 42008, 7261, 9233, 39401, 39402, 39403]",1.0,"[""14 '' x30 '' x60 '' storage shelves heavy duty shelving 5 tier layer wire shelving unit with wheels metal wire shelf standing garage shelves storage rack , adjustable nsf certified ( chrome )"", ""mullenix 61 '' h x 24 '' w x 14 '' d shelving unit"", ""kadyn 59.06 '' h x 29.13 '' w x 13.39 '' d garage carbon 5 shelves storage rack"", ""johnathon 59 '' h x 21 '' w x 11 '' d heavy duty multi-layer changeable wire shelf storage"", 'epoxy wire shelving unit', ""24 '' h x 19.3 '' w x 3.5 '' d storage rack"", ""76 '' h x 36 '' w x 18 '' d 5-tier wire shelving rack"", ""63 '' h x 36 '' w x 14 '' d 4-tier wire shelving rack"", ""donan 31.89 '' h x 29.13 '' w x 13.78 '' d multi-purpose 3-shelf wire shelving unit"", ""72 '' h x 48 '' w x 18 '' d shelf shelving unit""]"
166,feather wall art wall art,"[41794, 41430, 22528, 4195, 31876, 38959, 38576, 20553, 35087, 11476]","[34937, 4520, 35086, 25564, 4151, 29883, 24946, 40428, 12156, 13480, 13481, 13455, 1384, 13451, 1385, 13454, 1386, 41502, 5813, 26848, 35087, 13456, 18336, 333, 9652, 2452]",0.01111111111111111,"['world map - wrapped canvas graphic art print', 'eiffel tower graphic art on wrapped canvas', 'sylvie picnic life by alja horvat - painting print on canvas', 'wild zen ii by olivia rose - wrapped canvas graphic art print', 'usa map 2 - graphic art print on canvas', 'elephant framed painting print', 'get by lettered and lined - floater frame textual art print', 'flamingo i - wrapped canvas print', 'geo feathers iv - wrapped canvas graphic art print', 'black paint stain - wrapped canvas graphic art print']"
167,camper sheets sheet sets,"[12038, 12043, 12047, 12051, 12054, 13946, 4417, 4419, 4418, 9021]","[11180, 7529, 10527, 7819, 33352, 11029, 35004, 36641, 34992, 27586, 27587, 38706, 42867, 7104, 20631, 37243, 9583, 9243, 28086, 28210, 28211, 9865, 9249, 9245, 33737, 31723, 17393, 17468, 20813, 32709, 18859, 857, 18760, 8031, 8032, 7113, 11014, 11015, 38046, 30369, 39492, 38026, 36510, 11841, 11175, 67, 25252, 29999, 12444, 35733, 35732, 8027, 20812, 35003, 11176, 17402, 13947, 36711, 24403, 42088, 10026, 11016, 29047, 27556, 27557, 27558, 27559, 32859, 20814, 38013, 11177, 8030, 15623, 25857, 35000, 11028, 11491, 24455, 38584, 30384, 8035, 32688, 32687, 35001, 30454, 23344, 23345]",0.0,"['sunflower floral sheet set', 'sloth fitted sheet', 'brittaney sheet set', 'brooklington baseball sheet set', 'broomhedge cars sheet set', 'fogle microfiber percale sheet set', 'boerner sheet set', 'bogard sheet set', 'boettcher sheet set', 'chiya easycase sheet set']"
168,printers carts stands,"[3180, 31906, 18924, 2513, 718, 41113, 11107, 29249, 17767, 23133]",[],0.0,"['alevt ? na reversible l-shape desk', 'ajiya reversible l-shape desk', 'aathyn reversible glass l-shape desk', 'adeleen glass l-shape desk', 'alice-louise reversible l-shape desk', 'adeliene l-shape desk', 'addilyna l-shape desk', 'afif reversible l-shape desk', 'aether reversible l-shape desk', 'nustudio single handle faucet']"
169,coffee bar buffet sideboards buffets,"[946, 41190, 36913, 21633, 38838, 36273, 21999, 32812, 35164, 22755]","[35947, 24886, 8621, 35488, 41181, 699, 17608, 35949, 21633, 3717, 33586, 39829, 36273, 9263, 7058, 865, 39822, 39987, 27232, 6536, 38548, 15633, 42932, 3499, 41190, 17056, 24951]",0.15,"['shirlee cottage wine server', 'shipton buffet server', ""gyeong 31.5 '' wide server"", ""dorothymae 39.96 '' wide server"", ""franchesska 47 '' wide wood server"", ""hedon 47.75 '' wide 3 drawer server"", ""eliana 40 '' wide wood sideboard buffet server cabinet"", 'wine sideboard', 'hype buffet with wine storage', ""avag 32 '' wide server""]"
170,zen wall art,"[11476, 1658, 9954, 41794, 13471, 13462, 9688, 4195, 13535, 12198]","[19440, 19440, 19441, 19438, 42583, 36654, 1630, 9461, 36665, 41006, 12846, 30619, 13449, 3747, 14440, 13181, 11721, 2229, 33227, 42605, 13015, 24238, 33230, 42616, 13438, 32400, 13433, 41005, 8155, 34997, 4775, 33229, 34943, 24430, 37457, 42615, 25032, 37692, 21380, 7690, 17659, 42610, 14015, 41004, 42599, 42598, 30621, 37707, 39628, 33183, 16788, 27943, 11227, 30616, 9594, 17961, 17962, 1631, 7710, 36638, 31928, 4631, 7692, 7693, 37884, 3755, 15776, 4194, 4195, 11707, 5856, 23208, 23207, 23206, 13081, 13095, 31735, 37694, 19047, 5605, 7704, 36618, 17965, 36535, 10576, 13482, 24995, 28489, 14712, 11329, 13094, 4825, 11213, 11738, 37695, 12182, 42582, 11744, 421, 28408]",0.0125,"['black paint stain - wrapped canvas graphic art print', 'beautiful forest morning panorama - wrapped canvas photographic print', 'beauty sunset over sunflowers field - wrapped canvas photograph print', 'world map - wrapped canvas graphic art print', 'black and white view of paris eiffel tower cityscape photographic print on wrapped canvas', 'paris eiffel tower paris postcard design 5 piece wall art on wrapped canvas set', 'grayscale eiffel tower - photograph print on canvas', 'wild zen ii by olivia rose - wrapped canvas graphic art print', 'pottery framed graphic art print on canvas', 'madallions map - wrapped canvas graphic art print']"
171,nectar queen mattress foam latex mattresses,"[39288, 39283, 41576, 41574, 39291, 41573, 41579, 2021, 41575, 39289]",[],0.0,"[""10 '' plush memory foam mattress and adjustable base set"", ""wayfair sleep 5 '' firm gel memory foam mattress and adjustable base set"", ""serta icomfort 11 '' plush gel memory foam mattress and adjustable base set"", ""serta icomfort 14 '' plush gel memory foam mattress and adjustable base set"", ""14 '' firm gel memory foam mattress and adjustable base set"", ""serta icomfort 11 '' firm gel memory foam mattress and adjustable base set"", ""serta icomfort 12 '' medium gel memory foam mattress and adjustable base set"", ""14 '' firm gel memory foam mattress"", ""serta icomfort 12 '' plush gel memory foam mattress and adjustable base set"", ""12 '' plush memory foam mattress and adjustable base set""]"
172,picasso wall art,"[41794, 38576, 40432, 7922, 41792, 41793, 41795, 12246, 41680, 25684]","[19428, 19489, 33776, 37424, 37423, 37425, 40930, 19487, 19477, 25685, 19478, 40931, 19490, 19484, 19486, 10464, 19476, 12150, 40932, 37426, 40933, 19492, 31639, 6527, 42734, 31249, 37418, 2767, 19482, 4702, 25672, 19483, 19475, 40953, 39146, 39145, 19488, 12246, 12149, 19479, 19491, 40934]",0.0125,"['world map - wrapped canvas graphic art print', 'get by lettered and lined - floater frame textual art print', 'abstract strokes sun and rain paint - wrapped canvas graphic art print', 'picture framed print on wood', 'long legged avocet - picture frame print on canvas', 'long legged avocet - picture frame print on canvas', 'savannah elephant - picture frame painting print on paper', 'the rest by pablo picasso - wrapped canvas painting print', 'sea isle wildflowers - advertisements print on canvas', 'ocean eye i - 3 piece picture frame print set on canvas']"
173,bedroom accessories bath accessories,"[27017, 24630, 2857, 17928, 4987, 7764, 1162, 16610, 37332, 2581]","[25024, 29399, 11214, 11217]",0.0,"['alexandira lift top coffee table with storage', 'aadil lift top coffee table with storage', 'saldana lift top block coffee table with storage', 'hillen coffee table', 'arlow solid wood block coffee table', 'millsaps coffee table', 'arnoldo coffee table', 'aleeshia lift top trestle coffee table', 'macrae sled coffee table with storage', 'bearup floor shelf coffee table with storage']"
174,star wars rug licensed products,"[23038, 26118, 8110, 6180, 26942, 23115, 26933, 41896, 26935, 26129]",[],0.0,"['volz power loom red rug', 'hillsby abstract blue/orange/pink area rug', 'mountview oriental navy blue area rug', 'pompano floral teal indoor / outdoor area rug', 'elson oriental ivory/blue area rug', 'lincroft geometric dark pink area rug', 'hillsby floral dark blue/light gray area rug', 'salvator tufted wool saffron/black area rug', 'hillsby oriental polypropylene dark blue/light gray/beige area rug', 'hillsby oriental light gray/charcoal area rug']"
175,basket planter planters,"[25896, 10668, 41952, 4712, 7513, 7512, 7511, 7510, 40021, 24490]","[25896, 17193, 33172, 7647, 7648, 17071, 7698, 6672, 40872, 840, 36415, 6552, 18977, 10741, 25404, 17073, 4320, 28350, 13684, 236, 4733, 42462, 16882, 28404, 27933, 27934, 25402, 24490, 29854, 17072, 34576, 27892, 14454, 27912, 941, 37037, 32724, 11311, 25405, 6553, 37205, 7706, 16861, 672, 27937, 10668, 836, 837, 838, 839, 28398, 40021, 41520, 9801, 24491, 30285, 22299, 8228, 17812, 11312, 41316, 32284, 6782, 18978, 20071, 36670, 35047, 32283, 671, 6447]",0.2733333333333333,"['2 tier seagrass hanging planter', 'rieth metal wall planter', 'saunier resin pot planter', 'leadore polypropylene pot planter', 'paquette self-watering plastic elevated planter', 'pacheco self-watering plastic elevated planter', 'owens self-watering plastic elevated planter', 'owen self-watering plastic elevated planter', 'schaeffer chickens resin statue planter', 'ivan rattan cachepot']"
176,mexican art wall art,"[41794, 19447, 35088, 4195, 31876, 19446, 24999, 11476, 19448, 41430]","[35698, 8153, 8154, 10538, 13856, 10650, 10625, 10579, 4619, 4620, 25478, 13477, 13476, 13475, 22757, 3864, 40954, 5916, 12155, 13860, 13587, 10465, 26849]",0.0,"['world map - wrapped canvas graphic art print', 'viva mexico 3 urban art ii by philippe hugonnard - wrapped canvas graphic art print', 'natural prints i - wrapped canvas graphic art print', 'wild zen ii by olivia rose - wrapped canvas graphic art print', 'usa map 2 - graphic art print on canvas', 'made in spain 2 colourful blind art ii by philippe hugonnard - wrapped canvas graphic art print', 'eiffel tower 2 photographic print on wrapped canvas', 'black paint stain - wrapped canvas graphic art print', 'dolce vita rome 3 street art iv by philippe hugonnard - wrapped canvas graphic art print', 'eiffel tower graphic art on wrapped canvas']"
177,rustic storage cabinet office storage cabinets,"[42043, 2878, 2396, 35403, 2397, 2413, 41346, 2408, 31281, 41350]","[17117, 17118, 38363, 2408, 35423, 39828, 1767, 13105, 38381, 35403, 36363, 15710, 9192, 39792, 26144, 26144, 20372]",0.05,"['catiţia 4 -shelf storage cabinet', 'turgeon 2 -shelf storage cabinet', 'jaylin storage cabinet', 'karn storage cabinet', 'jaylin storage cabinet', 'brisais 6 - shelf storage cabinet', 'mehpare 3 - shelf storage cabinet', 'donegore storage cabinet', 'lewter solid wood coffee table with storage', 'meliha 3 - shelf storage cabinet']"
178,almost heaven sauna saunas,"[1408, 1406, 1410, 1402, 1405, 1411, 5666, 1407, 1404, 1414]","[27207, 27192, 27194, 27204, 27205, 27212, 27195, 27208, 27200, 27196, 27197, 27214, 27211, 27209, 27198, 27199, 27202, 27203, 27191, 27206, 27213, 27201, 27193, 27210]",0.0,"['2 - person indoor traditional steam sauna', '3 - person indoor traditional steam sauna', '4 person traditional steam sauna', '5 - person indoor traditional steam sauna', '4 - person indoor traditional steam sauna', '5 person traditional steam sauna', '4 - person indoor steam sauna', 'rejuvenator 2 - person indoor traditional steam sauna', '6 - person indoor traditional steam sauna', '4 - person traditional steam sauna']"
179,codes wall art,"[41430, 24999, 11476, 4195, 35087, 12143, 13535, 8093, 20553, 19447]",[],0.0,"['eiffel tower graphic art on wrapped canvas', 'eiffel tower 2 photographic print on wrapped canvas', 'black paint stain - wrapped canvas graphic art print', 'wild zen ii by olivia rose - wrapped canvas graphic art print', 'geo feathers iv - wrapped canvas graphic art print', 'white marble with curley gray and gold veins - painting print on canvas', 'pottery framed graphic art print on canvas', 'dinosaur study i by ethan harper - wrapped canvas drawing print', 'flamingo i - wrapped canvas print', 'viva mexico 3 urban art ii by philippe hugonnard - wrapped canvas graphic art print']"
180,outdoor lounge cushions furniture cushions,"[9028, 9649, 7365, 9637, 9645, 9646, 203, 1883, 20123, 20037]","[4122, 20123, 35610, 9629, 9627, 9628, 40079, 30736, 30743, 5814, 9341, 30280, 38235, 30767, 30768, 30741, 9643, 30735, 30747, 448, 17933, 16525, 24351, 8124, 8306, 9028, 38974, 23538, 8281, 2782, 3648, 15062, 15063, 9635, 18114, 30757, 9642, 9638, 9325, 8273, 30740, 40616, 5768, 40207, 1882, 23602, 1830, 13174, 13173, 9636, 30716, 9638, 9647, 8306, 35609, 3268, 3266, 20120, 9325, 4157, 20121, 9631, 3416, 20122, 3416, 20122, 28690, 9028, 203, 16526, 3607, 9028, 203, 16526, 3607, 9028, 203, 16526, 3607, 8273, 27401, 30773, 30279, 38655, 40071, 9648, 4699]",0.16190476190476188,"['indoor/outdoor seat/back cushion', 'ditsy outdoor seat/back cushion', 'indoor/outdoor barstool cushion', 'leala texture outdoor seat/back cushion', 'acuna woven outdoor chair cushion', 'acuna woven outdoor seat/back cushion', 'indoor/outdoor seat/back cushion', 'sarver indoor/outdoor seat/back cushion', 'indoor/outdoor lounge chair cushion', 'home office decor indoor/outdoor seat cushion']"
181,light bulbs,"[2373, 39502, 2384, 2386, 2387, 2385, 41053, 41029, 2388, 2370]","[7756, 21968, 21978, 21987, 2384, 21351, 2383, 40751, 2363, 21491, 40752, 40753, 40754, 40755, 40756, 2362, 2370, 25096, 41038, 36994, 30217, 2374, 21352, 21983, 7758, 2388, 21985, 8691, 7754, 21984, 21986, 21345, 7755, 20401, 15331, 19059, 19066, 2385, 30969, 36996, 41029, 1647, 30195, 21346, 19058, 21348, 2381, 2373, 21989, 2371, 21350, 30193, 2369, 2367, 2364, 36997, 36998, 36995, 2376, 2379, 32451, 21988, 1646, 21967, 41039, 7107, 2386, 2387, 7108, 28523, 19054, 28526, 21349, 35980, 35979, 35971, 16219, 21980, 41031, 19561, 21979, 2368, 2382, 21347, 21981, 30968, 36957, 19138, 28522, 7422, 39945, 18736, 41019, 21982, 25195, 25188, 25189, 41030, 41036, 41035, 17270, 39500, 41037, 39502]",0.866388888888889,"['40 watt equivalent , ca10 led dimmable light bulb , ( 2700k ) e12/candelabra base', '60 watt equivalent , c13 led , non-dimmable light bulb , warm white ( 2700k ) e12 base', '2.5 watt ( 25 watt equivalent ) , t6 led , dimmable light bulb , ( 2700k ) e12/candelabra base', '5 watt ( 60 watt equivalent ) , b11 led , dimmable light bulb , e12 candelabra base', '5 watt ( 60 watt equivalent ) , ca10 led , dimmable light bulb , e12 candelabra base', '4.5 watt ( 40 watt equivalent ) , b11 led , dimmable light bulb , e12/candelabra base', '6.5 watt ( 60 watt equivalent ) , a19 led dimmable light bulb , warm white ( 2700k ) e26/medium ( standard ) base', '40 watt equivalent e12 dimmable led edison candle light bulb e12/candelabra base', '4 watt ( 40 watt equivalent ) , b11 led , non-dimmable light bulb , e12 candelabra base', '25 watt equivalent , g16 led dimmable light bulb , ( 2200k ) e12/candelabra base']"
